title,link,serpapi_link,product_id,epid,condition,rating,reviews,price,shipping,location,returns,thumbnail,seller,sold_date,extensions,old_price,subtitle
Jack Hughes Young Guns PSA 10 2019-20 Upper Deck #201 GEM MINT Devils RC 🔥,https://www.ebay.com/itm/137097128602?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG005DG179XE26GKPJQG&hash=item1feba02a9a%3Ag%3A8BMAAeSwprxpqX8N&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDOctsx--kFyLm4ePG1l66ic2WZePyTshtv9BsqsQnPXS0hQTUlxfQQ6vYYCCB2C4P1WLGM7xM56PcEQ1JVWGDzO7CKvzb676f2lrPpueZniBjl3aUv%2F3YcS4kAkSpK3GGmTmil%2B8zppWmZ0%2BLYPFmvaMxMcp607Mmbn%2F4ZSRUcloQFL%2FXPis9LqNwRt78sohooMRWfSUEJRJTrDqBjJPVZfyL3eJJ8YQz3iX98a3eFKs1uQL7m%2BkZca6wvJAd556x3PO1zrGIRigTT%2BX3AR%2FYn%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137097128602,137097128602,,New (Other),,,"{'raw': '$291.09', 'extracted': 291.09}","{'raw': '+$7.28 delivery', 'extracted': 7.28}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/8BMAAeSwprxpqX8N/s-l140.jpg,"{'username': 'paqu2920', 'reviews': 827, 'positive_feedback_in_percentage': 100}","Mar 5, 2026",,,
2019 Upper Deck Young Guns Jack Hughes Psa 10 READ,https://www.ebay.com/itm/137097239068?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG00EWWPPSTCAR0PY5CC&hash=item1feba1da1c%3Ag%3AyHcAAeSw6MhpqGqe&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCwzl6IbzdYTcad8SdZOuzxGadFRSDo2TK%2Fe7y2MrfysFyqD4DrMGNrFyiOHsg0czXyhAfog0F5AKKS%2F1o2kHQ6qqmBJtQbMPQRVF7Bz%2FmDhoH7VyRLuM2gy8jzyoKWCSVfsaXF%2FC2LVaQmko4Cgi2gG68hoaG2LzBhiwRNuMIDuAHi8HAI3DZWI8WLCDJ00jhJZ%2F%2BjnPaJyDewgjk553K5QTxOMPhxcwZxw0aEHpRKv4LBMckgy7lpjc8rHv5FEYyNsEhB5LRose37RZmbKJ4CJoak0FB3EaRwQrah%2B1GSf3B0sur%2FszOairEGSiLr6IA%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137097239068,137097239068,8056494284,New (Other),5.0,4.0,"{'raw': '$150.00', 'extracted': 150.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/yHcAAeSw6MhpqGqe/s-l140.jpg,"{'username': 'chiero73', 'reviews': 182, 'positive_feedback_in_percentage': 100}","Mar 5, 2026",,,
Jack Hughes 2019-20 Upper Deck Young Guns Rookie #201 PSA 10 New Jersey Devils,https://www.ebay.com/itm/136938009007?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG003X436NAG4TTZTNSE&hash=item1fe22431af%3Ag%3AaiwAAeSwkZZpYsxy&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB7nTMUORh6uBezHiKFzZKku03ZL1sg4QyxhHKzP5UweO6j3McRXAJjk0PO62vrRN0waj7IkZ7ogu5qXAxc3zpOGZUdf0m7INW5ZloPlI6W%2F0dh0M%2BwGFS%2F31OyT%2B6Pj9Nl3D9HKWQNsR3jMb0PdklGf1Czz6JO7ZMEKIsZYWhmkYkCZis%2BbXOgFPMO8T7%2BxsCjn7JiMr3TUHpt69ulmYVnR3wsydaPvbAeO4PHdduIZ0aey0KfioMYh2ahYRzsvExcPyXEEHEbY%2FTotA7ias5n%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=136938009007,136938009007,,New (Other),,,"{'raw': '$167.38', 'extracted': 167.38}","{'raw': '+$34.42 delivery', 'extracted': 34.42}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/aiwAAeSwkZZpYsxy/s-l140.jpg,"{'username': 'brent9556', 'reviews': 80, 'positive_feedback_in_percentage': 100}","Mar 5, 2026",,,
Jack Hughes Young Guns PSA 10 2019-20 Upper Deck #201 GEM MINT Devils RC 🔥,https://www.ebay.com/itm/236667545644?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG00R2A05HN0ZJRYE25R&hash=item371a7c282c%3Ag%3AkVcAAeSwlCRpp6mA&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCSdNBTDlngmFjhbrOn2gLl7TSJEkSq2e5B6zgehcfGk3%2Fm5he7hrJydJvMPSg6TwU1B6W%2FBfDIrPHrY%2F9AYM86qwSa9edsApSuK1kMvreEYyRjmWw7Sjtmksn5jdFQrI%2BUz5%2FQNeRVdere%2BYYCqpRrNRdsiz5VqalvPYSNTLuCS49wI%2BBw0Afe1dIaJkXwn0KjafbIJr1558GDRQpAsDtQ4h12o9MZ9F%2BCUieIib5D6wrV3gKiqxU9S3CgfHnEba9UZgeNqAcDWSYvP6gTLw%2B6GMhhWoWFO6ERB6E5Fgga5ZP4ubfH9rQQGolsqAeNJ8Q%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=236667545644,236667545644,,New (Other),,,"{'raw': '$254.70', 'extracted': 254.7}","{'raw': '+$21.93 delivery', 'extracted': 21.93}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/kVcAAeSwlCRpp6mA/s-l140.jpg,"{'username': 'gsvcollectibles', 'reviews': 143, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",,,
2019 Upper Deck Young Guns Jack Hughes Psa 10 READ,https://www.ebay.com/itm/137095903391?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG00BN3FH9T7A7VAEC2B&hash=item1feb8d789f%3Ag%3AyHcAAeSw6MhpqGqe&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCwGokdSUDaFvHDcs9tNvCUCIKeSAfHhv%2BTsJ7jhNIkJ8L1XZ9VzwA1PffZW12DL2olsLCbcph4h2Cs69XeDAp%2B9b%2FLfX8KjxiazoMtsyQYUEi5Pll7dnd1t9B%2Bb4Lh17%2BWhK4wQyugXeyMyXLTmMzzs8vScHyhXyjy7tQNjKdeZsqzk9oZ%2BeT1ZOjROrnTkcClHzBE0gmsMa5BJW71cHcvEJnlnmuRmCMW6eLeiA0SkN8dWi6jofYLwg2rd7ZZcTfNaV%2FukEYLUMszEvDrnBEv%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137095903391,137095903391,8056494284,New (Other),5.0,4.0,"{'raw': '$250.00', 'extracted': 250.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/yHcAAeSw6MhpqGqe/s-l140.jpg,"{'username': 'chiero73', 'reviews': 182, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck Series 1 Jack Hughes Rookie Young Guns #201 PSA 10 GEM MT,https://www.ebay.com/itm/358279583351?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG0060G8JT99QBNMKVCD&hash=item536b209677%3Ag%3Aj4sAAeSwrWhpplex&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDZ1tATP7C8H40b5tg%2BywAHZq%2BIPrtvKDex7Ep01uxoJscJdoP5sq2QhBGE%2Be4HXOq0av6JHOPWMNGcbk5X%2BlHFU7FmZ5u8eVd%2Bj7cEigrfKxzeVYxf4yb5n7p4uR8PhtAO0TQ1cMfK09qFs0E7ksOysfAzauvu%2B0PlcLSxa0naewUanOuY1QzQh5S%2FfgkLzDU4IFPnqINemL1p7wL38XUXr6q0XJOLWl8Xw2cWKmGuXTgt86YAxJRk5QnpD8FA18I5oEOkxllB8kH%2FJB5NHpC7%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358279583351,358279583351,,New (Other),,,"{'raw': '$225.60', 'extracted': 225.6}","{'raw': '+$14.55 delivery', 'extracted': 14.55}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/j4sAAeSwrWhpplex/s-l140.jpg,"{'username': 'ost-laurent.cards', 'reviews': 1500, 'positive_feedback_in_percentage': 99.9}","Mar 4, 2026",,,
Upper Deck Young Guns Rookie Jack Hughes #201 PSA 10 2019-20 New Jersey Devils,https://www.ebay.com/itm/177906402994?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG00TQX5XV4WWMJFT73V&hash=item296c0c46b2%3Ag%3A3lkAAeSwdqNpoxKl&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBjyll1uvVNCtdn3SplUq%2B9s8xS1%2Bsvl0M5D4e53wUFDtXrt6mQqgZkRPavPbWUoSf0e7rQfohNqTssFvQUiVKa7sMtbFAO0e5ghkOXaxwbyFSqpGZ9NIXmBEde1wVtqD00Vxd0IfhwllLpOfwrpSbpxF6YUusjmHMrqLXjXC7%2F57zG9%2BafC8%2FnIec5zFz3bAkqhlAgjRdj%2FqyCgh1TSx1KBfRdgRN8ABMZriHr9HxAubkdE5isxEEC9N6lzEAPHQPi5y4fOmdTRCW0nkz7Z4Wk%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=177906402994,177906402994,8056494284,New (Other),5.0,4.0,"{'raw': '$285.00', 'extracted': 285.0}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/3lkAAeSwdqNpoxKl/s-l140.jpg,"{'username': 'jdista332', 'reviews': 15, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",['Authenticity Guarantee'],,
2019 Jack Hughes RC PSA 10 -more rare Young Guns Rookie Serial #/999 GEM POP 45,https://www.ebay.com/itm/236655253063?_skw=jack+hughes+young+guns+psa+10&epid=7056545101&itmmeta=01KPBCCG00TAXY83523C7S5MB5&hash=item3719c09647%3Ag%3AHCYAAOSwgzZlGgRZ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCwIvnEHzZhPX3DDsKWFGOXmFgmhmRz%2Br0UnHETUENS6rX%2Fq6fRSAWqghmAnqyerwIVuSwbKjcS%2FI3agnPFZ8%2BOuUw5oVP3LX6OQZO%2BquD9OCPkz8tbuzxIsv%2BVqf%2B7QcPn6K7CT59o7tMSj%2Bb31EaY7b2SOovxDz4z7%2BgJjiIgEWCS6ZHQuoFpiVSaSbw9oHJijGkHCG77NnCq88Go0Pee307Opu5NXRxCGilgkbxkwg%2BWmodpcckQhM8teAaNB84fM4kTC%2BVcXb4l8aGWiZQ0%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=236655253063,236655253063,7056545101,New (Other),,,"{'raw': '$199.20', 'extracted': 199.2}","{'raw': '+$5.49 delivery', 'extracted': 5.49}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/HCYAAOSwgzZlGgRZ/s-l140.jpg,"{'username': 'sportcardculture', 'reviews': 3300, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",,"{'raw': '$249.00', 'extracted': 249.0, 'discount': '$199.20'}",
Jack Hughes 2019-20 Upper Deck Series 1 #201 Young Guns Rookie PSA 9 Mint,https://www.ebay.com/itm/137090967504?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG002VDHZ6CK6WF60D9Y&hash=item1feb4227d0%3Ag%3AF-8AAeSwlJNppxPW&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAzxvkIxUkvtlxM4muy2mEf5Vo9vXwN5DktjyR9avmrHJ6cm%2Fxn0wTSmDN9u%2BmuFw8wZ%2FWz41tePkS3KFLGW2Xo%2FbFZMTCnKaIHSOzL%2BNcqUd4MbOyeNFhijxnQPictSaKXQFsKvg%2F8kzHK8dxxCiSGX3Eu1M%2Fr9NS1WyxtT6qNBzQpcXr%2F9evP10GT90DFJS7PzHbmEiL1AI3Iy7NgCL52j%2BwssS5MdyYw6r%2BbXt5IOYS5IbQD%2BdVGXGm9ZGXGH23XgIKPMMkpjjlqGKbLQrzfKL4mAmHBxy%2FmfVF6MxmeyE3MjjDqlitzejN8BDEWP%2F0%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137090967504,137090967504,8056494284,New (Other),5.0,4.0,"{'raw': '$159.99', 'extracted': 159.99}","{'raw': '+$5.75 delivery', 'extracted': 5.75}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/F-8AAeSwlJNppxPW/s-l140.jpg,"{'username': 'baseball12114', 'reviews': 19200, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",,,
2019 Upper Deck Young Guns Jack Hughes Psa 10 READ,https://www.ebay.com/itm/137094654059?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG00WTSN2XJNYWJDG9KR&hash=item1feb7a686b%3Ag%3AyHcAAeSw6MhpqGqe&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAF1AgcOC7fwQn3Uq%2BKCEoNtkv%2Fr4GQZeQVPS81YxUWVQel9x2cKaupDQ5V%2FjfpVeZPStKJElmzIY6488Is8nTUhxeo7tCE%2FXnNk9SgyzIiune0o0iGf5NyXRXE1HJK2Ye0lhDQppjs2H%2FbxKDcoj%2FR1uXU9PcWNWnjvjyxlRx8kT8oBwaKQKe1kN4Dvre4%2FYqlVn7%2Ffob0zM7z4oSAlYoCbhXrpIGxOdbaFPO0BTDO3ijLxnOzG23ukjNs4f%2BUT0Y4yCLp%2F6FOcQC35E5e9zzN%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137094654059,137094654059,8056494284,New (Other),5.0,4.0,"{'raw': '$250.00', 'extracted': 250.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/yHcAAeSw6MhpqGqe/s-l140.jpg,"{'username': 'chiero73', 'reviews': 182, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck Jack Hughes Quinn Rookie SP Graded PSA 9 Mint Devils USA,https://www.ebay.com/itm/376995270045?_skw=jack+hughes+young+guns+psa+10&epid=25056561784&itmmeta=01KPBCCG008FNJGG544HYZVSWD&hash=item57c6ab4d9d%3Ag%3AUsgAAeSwv-ZpoQtk&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDtGmhU0LfXzjOIo4u6nNMuLkg%2BjGdHFIautO%2FMw%2BAuaglfZHNa2c0g%2FqSNd0zeCPduAityv0pNZ77xQM8%2BXCLbKIGSkEpHR8qPI8clFF4N2e9AakGWwHeStdvY6N%2FYGgW90S5RQf2qVLvzrwf6z8RJe0yeJRzGKR9I8NTHH3wjKSYnNqO9XNcJWHyzxEGYDo4LSDYiqfou3K92gHOt0roh%2FkCEZ7lOQan1Eo7fD8sqq02fkQvUf6hovLvViVKRDIxjksgqBguQe836bPxAYV2NJvqnrg80apYrCmWuH0916Xo4gdPxqqbHrL8PElzdt6s%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=376995270045,376995270045,25056561784,New (Other),,,"{'raw': '$86.50', 'extracted': 86.5}","{'raw': '+$5.75 delivery', 'extracted': 5.75}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/UsgAAeSwv-ZpoQtk/s-l140.jpg,"{'username': 'rdm4059', 'reviews': 10800, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",,,
2019 UD O-pee-chee Jack Hughes Marquee Rookies PSA 10 Golden Goal USA!,https://www.ebay.com/itm/406730996455?_skw=jack+hughes+young+guns+psa+10&epid=16056472237&itmmeta=01KPBCCG00BHNTE9AM6Q4E8KY1&hash=item5eb30e7ae7%3Ag%3AsHAAAeSwOURppOho&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBJMCKZBjqaBT8Ts4PjACho1XB80ymjhO%2BJDssBDlXa2mypOYwW29FiHCO81Po%2BZ7C%2BqQe7WIsMriiOL1WxrqbFYebQwDEfMoWVh9bK5NRmRrgegBkzycIzOlzi63xyDTDfn8Xfh%2FnX6iwjp9%2FOAMPJR5%2BozpTfqFkf38htSifn%2Ftp71ZBrz9jNxgxa9C%2F9GmKVVDfwqYQWW9PHFdGGGEAb9zyk7MK4708jSvagr9vbqzyqT1pq87Tt9QcKZkx5W72rOCbWOXfh4921IGGVTVaN%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406730996455,406730996455,16056472237,New (Other),,,"{'raw': '$125.00', 'extracted': 125.0}","{'raw': '+$4.85 delivery', 'extracted': 4.85}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/sHAAAeSwOURppOho/s-l140.jpg,"{'username': 'beardtokar_cards', 'reviews': 223, 'positive_feedback_in_percentage': 100}","Mar 4, 2026",,,
2019/20 O-PEE-CHEE NHL HOCKEY CARD #611 JACK HUGHES ROOKIE KSA 10 GEM MINT OPC,https://www.ebay.com/itm/405256466345?_skw=jack+hughes+young+guns+psa+10&epid=16056472237&itmmeta=01KPBCCG00S3JG565AYXXB28B8&hash=item5e5b2aefa9%3Ag%3Ar2YAAOSw83lm-OE8&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDHQG7edXuNPlki1PEz6uIlBc%2FqERBTdOHHBzEO31ZrgWf%2FITlW2vU3pslHmVkKi2Z8ewt%2BHh%2BDmzL6mjmgVYDPo87cZcbxmlsGoU6daYLVEoERmXrWcSRFTEsUGjenV5i8Lg7QXOefeZM6JqB9F%2BoVz75LZx%2FPZM8WcoGt6nNf2jtCsiEhzfsen9oQRPiaK%2By4yDJ5sFmLM21WBrMottUNKOO5XqOdrUKHV4MUdDijEmICCwgcIlIuyM%2BjA2Z5%2B1WMPZuPOQ1iwuQ4jpA0C9HY6u91KQuVEpmUnzyoOzWLzCQc%2FMRlYeLs9mgqCk1j3cw%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=405256466345,405256466345,16056472237,New (Other),,,"{'raw': '$70.99', 'extracted': 70.99}","{'raw': '+$8.99 delivery', 'extracted': 8.99}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/r2YAAOSw83lm-OE8/s-l140.jpg,"{'username': 'pacificauctionslimited', 'reviews': 36000, 'positive_feedback_in_percentage': 99.8}","Mar 3, 2026",,,
2019-20 Upper Deck Series 1 Jack Hughes YG Young Guns PSA 10 #201 Rookie RC B568,https://www.ebay.com/itm/168198397142?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG00PNA3WZP292AT7DH5&hash=item272967dcd6%3Ag%3AjhIAAeSwlGBppN0C&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAfdabqfQ1hu7GZ78Z7tZTHVumoFriL9XyJGx%2FFhPEQXZ7UzkfezUL8kFPceiHsaR%2Bh%2F9I4zFJD7TZr567lnKXAcF6frOnUFHiRc86526jkcFWv8n0WNxR2PBbhcckh2h%2FhHIaqckJ3gGMal5Who70W%2FUq4s4222z7vWTf6BcZkYpjax2%2B7BgTGB2QEednpdloUlYICbovW8ssPEy4tLmfEHUb%2Fd%2F9gxYXQT5ieAH6VwQupjELQF7ec%2FO23wci%2F6hIHMJUv3g75la22%2Fp9Qh57OHhoq1ICPvYevTJ%2BWPYYOJQVytRwVSlaDstWWj7mOZc0%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=168198397142,168198397142,,Pre-Owned,,,"{'raw': '$265.63', 'extracted': 265.63}","{'raw': '+$13.10 delivery', 'extracted': 13.1}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/jhIAAeSwlGBppN0C/s-l140.jpg,"{'username': 'jimbo_cards_13', 'reviews': 787, 'positive_feedback_in_percentage': 100}","Mar 3, 2026",,,
Jack Hughes 2019-2020 Upper Deck Young Guns PSA 10 #201 GEM MINT - GOLDEN GOAL,https://www.ebay.com/itm/227238937427?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG00MGKVRVB4F07EZJXK&hash=item34e87f0353%3Ag%3AyhAAAeSwz3ZpnJfD&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCzlkiusPzNJpQA1HS8yAlXPW37nvLN0vDu%2Fg1aobiGj9DsD0KQparRYEwmi9frv%2BTjhGUadrisFKuzZijCI3K1NS1IxRiP58fsXLlu8v5v4ywokm2OQIA0%2BCQ0AAV99WN1bdWA%2B1S0aH6%2BfGQ93eEj6NF565r9FbkY2zZMQ44sN0sXl3x4Huw%2BK7PX1gf13PgBGRmSKyM7xNobT3RgGLCcmMQyKcdxk%2F2KZAcTa3p7l3GBJl%2Bzho%2BxDs3h2qc%2BIkVdYhRL%2B7tpL%2FqaDVnbgld2pFUGiANHYhpQxIi%2BMDoSsrkYIeGW7fMsWReMxtYSKzE%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227238937427,227238937427,8056494284,New (Other),5.0,4.0,"{'raw': '$289.99', 'extracted': 289.99}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/yhAAAeSwz3ZpnJfD/s-l140.jpg,"{'username': 'ryan_rips123', 'reviews': 705, 'positive_feedback_in_percentage': 100}","Mar 2, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck Hockey 201 Jack Hughes Rookie Card Young Guns PSA 10 Gem Mint,https://www.ebay.com/itm/397668100547?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG004H8KWJY610GC9P88&hash=item5c96dda9c3%3Ag%3ARTMAAeSwDKNppeq2&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGQvkkkn3ZVds6nt%2Btpq0SD6s1upzY0Zpo5MADEkZpyYWdQQ6LOOnHYWbTCPPqjCs%2F81vTuqUlJJPE9KETnxccfVNjFTlUSgBRsJxtJotPDFi%2FCAMF%2FO1%2Fb1zUKNWlRxu0sJ4u7Q9WUutMD7UeqtDY1ng8TXZWOuP5yxZtcmbepDVfY7Bkuk4KWxUHpV9PHPSEeX3Ng3iF%2FsrB9hK69rXA8ii0Hc%2FioCoQHRBxAKnjym68vyZH306Y77TeKZ6L8yvRUBcRGU9NW8EXu028ZooJ%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=397668100547,397668100547,8056494284,New (Other),5.0,4.0,"{'raw': '$270.00', 'extracted': 270.0}","{'raw': '+$5.77 delivery', 'extracted': 5.77}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/RTMAAeSwDKNppeq2/s-l140.jpg,"{'username': 'zoso14', 'reviews': 423, 'positive_feedback_in_percentage': 100}","Mar 2, 2026",['Authenticity Guarantee'],,
2019 UD O-pee-chee Jack Hughes Rookie Glossy PSA 10 Golden Goal USA!,https://www.ebay.com/itm/406731000005?_skw=jack+hughes+young+guns+psa+10&epid=20057225591&itmmeta=01KPBCCG00RKMRF38YG4XX9WAC&hash=item5eb30e88c5%3Ag%3AIC4AAeSwXBFppOjC&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD%2FWdVsu%2BhwUjbIlELTrrQqRX4c1LNC7MpDiwR4vHEkC007BbZX0MYt0sgjSfWa6gSgCeEO5VNypQfb%2Fg9vdLoBUHLgp%2Fnj0DRgiVW3ZT4Ykm3mp86%2B3ER%2BRmlExsq30h7tBLocfyng9ModITtIoh5aiz0jadVsZdIYyOJwZkmlPuugDjmakKyApQxCZcdoVn61doGJ8GF0L%2FSHc%2B1m25Unp%2BHFk5HIg3U2pPCH0nTrRDKItVFQe%2FIDT0l6h3ImB7DGw9Cx7f5jqxck4aQEn0Co%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406731000005,406731000005,20057225591,New (Other),,,"{'raw': '$125.00', 'extracted': 125.0}","{'raw': '+$4.85 delivery', 'extracted': 4.85}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/IC4AAeSwXBFppOjC/s-l140.jpg,"{'username': 'beardtokar_cards', 'reviews': 223, 'positive_feedback_in_percentage': 100}","Mar 2, 2026",,,
2019 UD O-PEE-CHEE Jack Hughes Marquee Rookies Blue PSA 10 SSP Golden Goal USA!,https://www.ebay.com/itm/406730994176?_skw=jack+hughes+young+guns+psa+10&epid=14056483208&itmmeta=01KPBCCG01D75K1SJN4N1392XM&hash=item5eb30e7200%3Ag%3Aqi8AAeSwf6NppOgN&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCdXTMlNcsn5xTW7hF6rYhtS3TdzBPPDalQ5NrRk1P3o3diWqmNCm0%2BKr31zsChfE12SbykfIuFNncmKZjb4ejNchj83lX11ReNlPn3YT4p2OBNIdIrIessIYI9M6gMUvis%2FBpgIuA8PnqEX3RTZTQl9%2FjX3oPTcd%2FdUuMOS8wYNf9KdUlmbJjwnJtZtUeztKWxqYraOZN6ftfcrbXvbAMag66xliVtFiTyuUR2wv2yb0Eh1MA9Dg2meeF%2B7qpeUkLJ8EZ6Bqd7BxUbzogdExBV3NiE4pPVBcCcaYTd5RhwsMRNH8fInFTh2EGxmZ4Jfkg%3D%7Ctkp%3ABk9SR8SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406730994176,406730994176,14056483208,New (Other),,,"{'raw': '$175.00', 'extracted': 175.0}","{'raw': '+$4.85 delivery', 'extracted': 4.85}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/qi8AAeSwf6NppOgN/s-l140.jpg,"{'username': 'beardtokar_cards', 'reviews': 223, 'positive_feedback_in_percentage': 100}","Mar 2, 2026",,,
